date,eval_date,trial_id,core,apply_to,f,g,f_tilde,gate_binding,left_tail_score,lt_median,skew,skew_estimator,left_tail_rule,sigma_hat,sigma_star,lookback,skew_lookback_months,g_min,f_min,f_max,cash_ticker,cash_price_source,thin_history_tickers,n_panel_names_eligible,n_null_names,qqqm_first_valid,turnover,cost_return,w_VOO,w_QQQM,w_IJR,w_BIL
2023-12-29,2024-01-31,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.08917442534446539,expected_bmv_lite,adverse_rs,0.13151473659834967,0.1845010804541926,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.75,0.000375,0.7,0.2,0.1,0.0
2024-01-31,2024-02-29,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.15827889628481676,expected_bmv_lite,adverse_rs,0.11934582470309177,0.1829160018608861,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-02-29,2024-03-28,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.06908824815651493,expected_bmv_lite,adverse_rs,0.11819378647244481,0.18213009031057614,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-03-28,2024-04-30,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.11633786352013066,expected_bmv_lite,adverse_rs,0.11849139258832406,0.18072417968126522,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-04-30,2024-05-31,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.2645452153429167,expected_bmv_lite,adverse_rs,0.1335379334709934,0.17967955356451548,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-05-31,2024-06-28,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.020584704812052157,expected_bmv_lite,adverse_rs,0.11819944676616793,0.17835646761336132,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-06-28,2024-07-31,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.039958032029162815,expected_bmv_lite,adverse_rs,0.11209148766548503,0.1768705043181808,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-07-31,2024-08-30,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.30429924851173024,expected_bmv_lite,adverse_rs,0.11396413208626908,0.1761175388569944,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-08-30,2024-09-30,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.24423194952450336,expected_bmv_lite,adverse_rs,0.15673583427571686,0.17695385025093308,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-09-30,2024-10-31,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.2602093862312943,expected_bmv_lite,adverse_rs,0.17294997032087306,0.1764565397478691,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-10-31,2024-11-29,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.2705746934434324,expected_bmv_lite,adverse_rs,0.15377382847238613,0.17502365139610773,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-11-29,2024-12-31,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,0.25,0.25,True,0.02960830035817838,0.0,-0.02960830035817838,expected_bmv_lite,adverse_rs,0.13440962617057958,0.17466613328319172,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.75,0.000375,0.175,0.05,0.025,0.75
2024-12-31,2025-01-31,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.5510371250941803,expected_bmv_lite,adverse_rs,0.13556339284252872,0.17423307942256494,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.75,0.000375,0.7,0.2,0.1,0.0
2025-01-31,2025-02-28,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.14127458941101656,expected_bmv_lite,adverse_rs,0.1494152644968183,0.17370349050160877,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-02-28,2025-03-31,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.28858563430929907,expected_bmv_lite,adverse_rs,0.14343647601555665,0.17308136009212371,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-03-31,2025-04-30,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.25201932832358515,expected_bmv_lite,adverse_rs,0.1710309699783934,0.17415908910811975,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-04-30,2025-05-30,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,0.5764514746014426,0.25,0.14411286865036066,True,0.015022718493248682,0.0,-0.015022718493248682,expected_bmv_lite,adverse_rs,0.3208018716539114,0.18492671196979996,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.8558871313496395,0.0004279435656748197,0.10087900805525246,0.028822573730072132,0.014411286865036066,0.8558871313496393
2025-05-30,2025-06-30,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,0.5619480266338223,0.25,0.14048700665845557,True,0.08162143776113112,0.0,-0.08162143776113112,expected_bmv_lite,adverse_rs,0.32888662298471927,0.18481718877252487,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.00362586199190508,1.81293099595254e-06,0.0983409046609189,0.028097401331691113,0.014048700665845557,0.8595129933415444
2025-06-30,2025-07-31,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,0.5949586544001795,1.0,0.5949586544001795,False,0.0,0.0,0.1134850408667268,expected_bmv_lite,adverse_rs,0.3088989372761583,0.1837820960674686,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.4544716477417239,0.00022723582387086197,0.41647105808012563,0.1189917308800359,0.05949586544001795,0.4050413455998205
2025-07-31,2025-08-29,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.13010660758107837,expected_bmv_lite,adverse_rs,0.1253408414466411,0.182336592819198,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.4050413455998205,0.00020252067279991027,0.7,0.2,0.1,0.0
2025-08-29,2025-09-30,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.12458629751269219,expected_bmv_lite,adverse_rs,0.10412884335378121,0.1815190314351461,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-09-30,2025-10-31,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.12498299483728499,expected_bmv_lite,adverse_rs,0.09514880556659254,0.18027106270037735,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-10-31,2025-11-28,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.3262230610818283,expected_bmv_lite,adverse_rs,0.11284970036657628,0.17968196320963778,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-11-28,2025-12-31,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.21378342922865337,expected_bmv_lite,adverse_rs,0.13372679369112153,0.17945798268176077,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-12-31,2026-01-30,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.2379753524546363,expected_bmv_lite,adverse_rs,0.1375238766533438,0.1783080908084673,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-01-30,2026-02-27,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.23480549151871594,expected_bmv_lite,adverse_rs,0.12413071893202336,0.1774520201208757,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-02-27,2026-03-31,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.14707910917803504,expected_bmv_lite,adverse_rs,0.11344072689691284,0.1769901618047205,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-03-31,2026-04-30,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.14745259626435434,expected_bmv_lite,adverse_rs,0.14913535699778965,0.17677349997473582,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-04-30,2026-05-29,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.0005733528414902933,expected_bmv_lite,adverse_rs,0.15989655103752082,0.17665799103298735,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-05-29,2026-06-30,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.1260513887806959,expected_bmv_lite,adverse_rs,0.15207143562063874,0.17597228076904195,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-06-30,2026-07-31,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.21801859450832528,expected_bmv_lite,adverse_rs,0.15869144045934094,0.17619156743125589,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-07-31,2026-08-31,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.17763203855273021,expected_bmv_lite,adverse_rs,0.15231571574043667,0.17565810199241308,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-08-31,2026-09-16,SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.06825567984352363,expected_bmv_lite,adverse_rs,0.15305663613371565,0.17495279845462508,63,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-01-29,2021-02-26,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.0002656588922878445,,-0.6292777795336822,realized_amaya,cvar_5,0.14688778385379772,0.15681956501389882,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,165,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-02-26,2021-03-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.0002656588922878445,0.0002656588922878445,-0.4414810862480415,realized_amaya,cvar_5,0.1349849087187165,0.15974262261452657,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,168,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-03-31,2021-04-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.9883955147201895,1.0,0.9883955147201895,False,0.0002656588922878445,0.0002656588922878445,0.6112541878618175,realized_amaya,cvar_5,0.1665653426247524,0.16463243755813686,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,171,2020-10-13,0.011604485279810492,5.802242639905246e-06,0.6918768603041326,0.1976791029440379,0.09883955147201895,0.011604485279810506
2021-04-30,2021-05-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.0002656588922878445,0.0002656588922878445,0.8891284758746884,realized_amaya,cvar_5,0.15418576519054888,0.1572673155173817,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,173,2020-10-13,0.011604485279810492,5.802242639905246e-06,0.7,0.2,0.1,0.0
2021-05-28,2021-06-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.0002656588922878445,0.0002656588922878445,-0.3572811956440592,realized_amaya,cvar_5,0.14725372207323956,0.15686903609410532,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,177,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-06-30,2021-07-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.0002656588922878445,0.0002656588922878445,0.3653180709543913,realized_amaya,cvar_5,0.11877912539421058,0.1497772850799746,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,180,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-07-30,2021-08-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.0002656588922878445,0.0002656588922878445,0.36971411823645894,realized_amaya,cvar_5,0.1188347471759527,0.14615172090236206,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,184,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-08-31,2021-09-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.0002656588922878445,0.0002656588922878445,0.5663643704191799,realized_amaya,cvar_5,0.0977768358619086,0.1415043667253468,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,187,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-09-30,2021-10-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.046385335726389115,0.0002656588922878445,-1.1935022365350227,realized_amaya,cvar_5,0.11374163992408176,0.1405124631672338,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,190,2020-10-13,0.5,0.00025,0.35,0.1,0.05,0.5
2021-10-29,2021-11-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.046385335726389115,0.0002656588922878445,0.8762411389374886,realized_amaya,cvar_5,0.11497101707613572,0.13901142160171953,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,192,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2021-11-30,2021-12-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.046385335726389115,0.0002656588922878445,-1.366898761381862,realized_amaya,cvar_5,0.12725329591857482,0.13720496738717505,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,198,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2021-12-31,2022-01-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.975675539863015,0.5,0.4878377699315075,True,0.046385335726389115,0.0002656588922878445,0.7061188590801553,realized_amaya,cvar_5,0.1453223318460632,0.14178744457805992,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,199,2020-10-13,0.012162230068492492,6.081115034246246e-06,0.3414864389520552,0.09756755398630151,0.04878377699315076,0.5121622300684925
2022-01-31,2022-02-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.8268150702250646,0.5,0.4134075351125323,True,0.0613129805974495,0.0002656588922878445,-0.2359700727182373,realized_amaya,cvar_5,0.17648006075172704,0.14591637382376285,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,201,2020-10-13,0.07443023481897516,3.721511740948758e-05,0.2893852745787726,0.08268150702250647,0.041340753511253235,0.5865924648874676
2022-02-28,2022-03-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.7305403579269963,0.5,0.36527017896349817,True,0.0613129805974495,0.0002656588922878445,-0.41025933871954645,realized_amaya,cvar_5,0.20966317306027174,0.15316740949156069,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,203,2020-10-13,0.04813735614903415,2.4068678074517075e-05,0.2556891252744487,0.07305403579269963,0.036527017896349816,0.6347298210365018
2022-03-31,2022-04-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.6983104078643289,0.5,0.3491552039321644,True,0.0613129805974495,0.0002656588922878445,0.31452361754912866,realized_amaya,cvar_5,0.2288204269427964,0.159787685666114,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,205,2020-10-13,0.016114975031333793,8.057487515666897e-06,0.2444086427525151,0.06983104078643289,0.034915520393216444,0.6508447960678356
2022-04-29,2022-05-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.6566488343786555,0.5,0.32832441718932776,True,0.09622387963195574,0.0002656588922878445,-0.9579432521648152,realized_amaya,cvar_5,0.2509686256635774,0.16479825550760124,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,206,2020-10-13,0.02083078674283662,1.0415393371418309e-05,0.2298270920325294,0.06566488343786556,0.03283244171893278,0.6716755828106722
2022-05-31,2022-06-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.6373820301920776,0.5,0.3186910150960388,True,0.09622387963195574,0.02332549730933848,-0.42552864362854675,realized_amaya,cvar_5,0.2803333337589776,0.17867942940181045,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.009633402093288973,4.816701046644487e-06,0.22308371056722714,0.06373820301920777,0.031869101509603884,0.6813089849039612
2022-06-30,2022-07-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.6291072572791074,0.5,0.3145536286395537,True,0.09622387963195574,0.046385335726389115,-0.709805502182492,realized_amaya,cvar_5,0.2977448042630135,0.1873134171790091,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.004137386456485089,2.0686932282425447e-06,0.2201875400476876,0.06291072572791075,0.03145536286395537,0.6854463713604463
2022-07-29,2022-08-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.6358428984005169,0.5,0.31792144920025844,True,0.09036466380430495,0.046385335726389115,1.2551806162847297,realized_amaya,cvar_5,0.2959711242414029,0.18819113748051314,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.003367820560704733,1.6839102803523667e-06,0.2225450144401809,0.0635842898400517,0.03179214492002585,0.6820785507997416
2022-08-31,2022-09-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.7589396835199571,0.5,0.37946984175997855,True,0.09036466380430495,0.046385335726389115,-0.7470270367509021,realized_amaya,cvar_5,0.24932349604201218,0.189221495180214,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.0615483925597201,3.077419627986005e-05,0.26562888923198497,0.07589396835199572,0.03794698417599786,0.6205301582400214
2022-09-30,2022-10-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.8522820456110514,0.5,0.4261410228055257,True,0.09581150968778707,0.046385335726389115,-1.2075992302058944,realized_amaya,cvar_5,0.2254868848467415,0.19217842347564443,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.046671181045547135,2.3335590522773566e-05,0.298298715963868,0.08522820456110514,0.04261410228055257,0.5738589771944743
2022-10-31,2022-11-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.7786486602970685,0.5,0.38932433014853424,True,0.09581150968778707,0.046385335726389115,0.635417035156739,realized_amaya,cvar_5,0.25297436164139997,0.1969781477815822,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,214,2020-10-13,0.03681669265699141,1.8408346328495705e-05,0.27252703110397397,0.07786486602970685,0.038932433014853426,0.6106756698514657
2022-11-30,2022-12-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.7166947414251084,0.5,0.3583473707125542,True,0.09581150968778707,0.046385335726389115,1.569493343847315,realized_amaya,cvar_5,0.2796824765014878,0.20044696017736774,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,214,2020-10-13,0.030976959435980087,1.5488479717990044e-05,0.25084315949878794,0.07166947414251083,0.03583473707125542,0.6416526292874458
2022-12-30,2023-01-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.7686149891103645,0.5,0.38430749455518226,True,0.09581150968778707,0.046385335726389115,-0.631253593492083,realized_amaya,cvar_5,0.261876814350075,0.20128244480993984,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,215,2020-10-13,0.025960123842628087,1.2980061921314043e-05,0.26901524618862754,0.07686149891103645,0.03843074945551823,0.6156925054448177
2023-01-31,2023-02-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.8799357797433244,0.5,0.4399678898716622,True,0.09581150968778707,0.053849158161919305,0.8441760253861695,realized_amaya,cvar_5,0.22759415238971992,0.2002682379480692,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,220,2020-10-13,0.05566039531647987,2.7830197658239937e-05,0.3079775229101635,0.08799357797433244,0.04399678898716622,0.5600321101283379
2023-02-28,2023-03-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.0613129805974495,-0.17395538306629488,realized_amaya,cvar_5,0.1925077925454677,0.19967664982344924,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,220,2020-10-13,0.06003211012833785,3.001605506416892e-05,0.35,0.1,0.05,0.5
2023-03-31,2023-04-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.0613129805974495,0.22662918907368487,realized_amaya,cvar_5,0.176872126699219,0.19883410690141384,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-04-28,2023-05-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.0613129805974495,0.6838417034717907,realized_amaya,cvar_5,0.16723777937964143,0.19718924107995775,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-05-31,2023-06-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.0613129805974495,0.8942820315639752,realized_amaya,cvar_5,0.15242289043929194,0.19542987786135502,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-06-30,2023-07-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.0613129805974495,1.1563663525338295,realized_amaya,cvar_5,0.1282381374291954,0.19345203612306855,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-07-31,2023-08-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.07583882220087723,0.5626273804165761,realized_amaya,cvar_5,0.11599286456435613,0.19142548405932544,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-08-31,2023-09-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.09036466380430495,-0.21866419869737325,realized_amaya,cvar_5,0.11542481040208327,0.18976976928284697,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-09-29,2023-10-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.09036466380430495,-1.224501786793204,realized_amaya,cvar_5,0.11661348381890518,0.18826342778297098,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-10-31,2023-11-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.09036466380430495,-0.5205595648615631,realized_amaya,cvar_5,0.13017651071828157,0.1871654015295978,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
